/workspace/modded-nanogpt/exp/best.py:27: SyntaxWarning: invalid escape sequence '\s'
step:147/5100 train_loss:5.6020 train_time:12881ms step_avg:94.02ms
step:148/5100 train_loss:5.6635 train_time:12975ms step_avg:94.02ms
step:149/5100 train_loss:6.0028 train_time:13069ms step_avg:94.02ms
step:150/5100 train_loss:5.4296 train_time:13159ms step_avg:93.99ms
step:151/5100 train_loss:5.6902 train_time:13252ms step_avg:93.99ms
step:152/5100 train_loss:5.4265 train_time:13346ms step_avg:93.99ms
step:153/5100 train_loss:5.6355 train_time:13442ms step_avg:94.00ms
step:154/5100 train_loss:5.2340 train_time:13538ms step_avg:94.01ms
step:155/5100 train_loss:5.3456 train_time:13634ms step_avg:94.03ms
step:156/5100 train_loss:5.4929 train_time:13726ms step_avg:94.01ms
step:157/5100 train_loss:5.4753 train_time:13822ms step_avg:94.03ms
step:158/5100 train_loss:5.6403 train_time:13914ms step_avg:94.02ms
step:159/5100 train_loss:5.4373 train_time:14008ms step_avg:94.01ms
step:160/5100 train_loss:5.4554 train_time:14105ms step_avg:94.03ms
step:161/5100 train_loss:5.5038 train_time:14198ms step_avg:94.03ms
step:162/5100 train_loss:5.5233 train_time:14289ms step_avg:94.01ms
step:163/5100 train_loss:5.4847 train_time:14383ms step_avg:94.01ms
step:164/5100 train_loss:5.4009 train_time:14475ms step_avg:94.00ms
step:165/5100 train_loss:5.3215 train_time:14568ms step_avg:93.99ms
step:166/5100 train_loss:5.5855 train_time:14664ms step_avg:94.00ms
step:167/5100 train_loss:5.3961 train_time:14754ms step_avg:93.97ms
step:168/5100 train_loss:5.5905 train_time:14848ms step_avg:93.97ms
step:169/5100 train_loss:5.4729 train_time:14943ms step_avg:93.98ms
step:170/5100 train_loss:5.6939 train_time:15034ms step_avg:93.96ms
step:171/5100 train_loss:5.6065 train_time:15126ms step_avg:93.95ms
step:172/5100 train_loss:5.4493 train_time:15223ms step_avg:93.97ms
step:173/5100 train_loss:5.6615 train_time:15319ms step_avg:93.98ms
step:174/5100 train_loss:5.2894 train_time:15410ms step_avg:93.97ms
step:175/5100 train_loss:5.3992 train_time:15508ms step_avg:93.99ms
step:176/5100 train_loss:5.6761 train_time:15599ms step_avg:93.97ms
step:177/5100 train_loss:5.3357 train_time:15690ms step_avg:93.95ms
step:178/5100 train_loss:5.4857 train_time:15785ms step_avg:93.96ms
step:179/5100 train_loss:5.4562 train_time:15880ms step_avg:93.97ms
step:180/5100 train_loss:5.4690 train_time:15970ms step_avg:93.94ms
step:181/5100 train_loss:5.3280 train_time:16066ms step_avg:93.95ms
step:182/5100 train_loss:5.3667 train_time:16161ms step_avg:93.96ms
step:183/5100 train_loss:5.4436 train_time:16250ms step_avg:93.93ms
step:184/5100 train_loss:5.2360 train_time:16345ms step_avg:93.93ms
