/workspace/modded-nanogpt/exp/b_untie.py:27: SyntaxWarning: invalid escape sequence '\s'
step:136/5100 train_loss:5.5930 train_time:18034ms step_avg:143.12ms
step:137/5100 train_loss:5.5595 train_time:18176ms step_avg:143.11ms
step:138/5100 train_loss:5.7235 train_time:18315ms step_avg:143.09ms
step:139/5100 train_loss:5.6271 train_time:18457ms step_avg:143.08ms
step:140/5100 train_loss:5.6807 train_time:18596ms step_avg:143.05ms
step:141/5100 train_loss:5.4595 train_time:18735ms step_avg:143.01ms
step:142/5100 train_loss:5.5754 train_time:18880ms step_avg:143.03ms
step:143/5100 train_loss:5.4220 train_time:19025ms step_avg:143.05ms
step:144/5100 train_loss:5.5594 train_time:19171ms step_avg:143.07ms
step:145/5100 train_loss:5.5248 train_time:19312ms step_avg:143.05ms
step:146/5100 train_loss:5.6410 train_time:19455ms step_avg:143.05ms
step:147/5100 train_loss:5.6640 train_time:19598ms step_avg:143.05ms
step:148/5100 train_loss:5.5141 train_time:19740ms step_avg:143.05ms
step:149/5100 train_loss:5.3486 train_time:19880ms step_avg:143.02ms
step:150/5100 train_loss:5.4534 train_time:20024ms step_avg:143.03ms
step:151/5100 train_loss:5.4190 train_time:20167ms step_avg:143.03ms
step:152/5100 train_loss:5.4884 train_time:20309ms step_avg:143.02ms
step:153/5100 train_loss:5.5914 train_time:20450ms step_avg:143.01ms
step:154/5100 train_loss:5.4640 train_time:20592ms step_avg:143.00ms
step:155/5100 train_loss:5.3887 train_time:20736ms step_avg:143.01ms
step:156/5100 train_loss:5.5511 train_time:20883ms step_avg:143.03ms
step:157/5100 train_loss:5.6321 train_time:21028ms step_avg:143.05ms
step:158/5100 train_loss:5.3969 train_time:21172ms step_avg:143.06ms
step:159/5100 train_loss:5.3679 train_time:21313ms step_avg:143.04ms
step:160/5100 train_loss:5.3771 train_time:21455ms step_avg:143.03ms
step:161/5100 train_loss:5.4817 train_time:21599ms step_avg:143.04ms
step:162/5100 train_loss:5.3851 train_time:21739ms step_avg:143.02ms
step:163/5100 train_loss:5.4274 train_time:21881ms step_avg:143.01ms
step:164/5100 train_loss:5.4981 train_time:22026ms step_avg:143.02ms
step:165/5100 train_loss:5.4265 train_time:22171ms step_avg:143.04ms
step:166/5100 train_loss:5.3131 train_time:22313ms step_avg:143.03ms
step:167/5100 train_loss:5.3359 train_time:22454ms step_avg:143.02ms
step:168/5100 train_loss:5.3864 train_time:22599ms step_avg:143.03ms
step:169/5100 train_loss:5.4315 train_time:22741ms step_avg:143.02ms
step:170/5100 train_loss:5.4413 train_time:22883ms step_avg:143.02ms
step:171/5100 train_loss:5.6337 train_time:23026ms step_avg:143.02ms
step:172/5100 train_loss:5.3258 train_time:23167ms step_avg:143.01ms
step:173/5100 train_loss:5.3900 train_time:23306ms step_avg:142.98ms
step:174/5100 train_loss:5.3766 train_time:23447ms step_avg:142.97ms
step:175/5100 train_loss:5.3339 train_time:23590ms step_avg:142.97ms
step:176/5100 train_loss:5.3454 train_time:23737ms step_avg:142.99ms
step:177/5100 train_loss:5.2747 train_time:23880ms step_avg:142.99ms
step:178/5100 train_loss:5.4141 train_time:24025ms step_avg:143.01ms
step:179/5100 train_loss:5.3585 train_time:24170ms step_avg:143.02ms
step:180/5100 train_loss:5.2599 train_time:24315ms step_avg:143.03ms
step:181/5100 train_loss:5.2448 train_time:24464ms step_avg:143.06ms
step:182/5100 train_loss:5.3389 train_time:24603ms step_avg:143.04ms
step:183/5100 train_loss:5.3476 train_time:24746ms step_avg:143.04ms
